"SK_ID_CURR","TARGET"
101811,0.32088828086853
101818,0.370620369911194
101844,0.139903545379639
101890,0.162652000784874
101893,0.460500001907349
101910,0.591795086860657
101935,0.47814804315567
101963,0.457543849945068
102031,0.330660253763199
102032,0.188772171735764
102041,0.158899739384651
102071,0.335451304912567
102102,0.157606765627861
102109,0.551724314689636
102129,0.429472863674164
102131,0.370368629693985
102136,0.591665029525757
102143,0.363144308328629
102145,0.553988397121429
102156,0.223384112119675
102175,0.303003132343292
102176,0.0610023066401482
102180,0.136586025357246
102190,0.679314315319061
102204,0.612241923809052
102215,0.10711395740509
102229,0.381410986185074
102247,0.509472548961639
102251,0.669867634773254
102255,0.645226120948792
102297,0.735417544841766
102311,0.442222684621811
102322,0.763648509979248
102343,0.337538659572601
102349,0.473109602928162
102360,0.709714829921722
102370,0.171016156673431
102372,0.17298199236393
102373,0.597261548042297
102381,0.221733465790749
102383,0.591450572013855
102423,0.418100595474243
102430,0.597963392734528
102440,0.100315265357494
102455,0.184244617819786
102462,0.418399214744568
102478,0.251333951950073
102489,0.80708259344101
102490,0.349871516227722
102495,0.58678787946701
102498,0.148016661405563
102500,0.133589521050453
102527,0.339072227478027
102539,0.776168882846832
102542,0.534739971160889
102551,0.469708055257797
102557,0.248361840844154
102576,0.729151368141174
102578,0.0623344480991364
102584,0.139849185943604
102588,0.0596486143767834
102595,0.222752079367638
102625,0.191532611846924
102627,0.711346328258514
102639,0.250958412885666
102643,0.372655898332596
102676,0.251674562692642
102714,0.279871881008148
102719,0.215309500694275
102725,0.315731644630432
102739,0.427751809358597
102785,0.32518681883812
102787,0.480362772941589
102791,0.846761107444763
102818,0.250662088394165
102828,0.41016286611557
102832,0.178220584988594
102834,0.195085570216179
102841,0.107977524399757
102848,0.668678939342499
102860,0.132510259747505
102873,0.220592647790909
102881,0.254056036472321
102885,0.401442497968674
102888,0.433760106563568
102901,0.493830382823944
102903,0.36008432507515
102921,0.131363198161125
102930,0.447553962469101
102931,0.0405189320445061
102939,0.912480771541595
102941,0.711719751358032
102955,0.143568366765976
102963,0.18233996629715
102970,0.702349126338959
102978,0.141498073935509
102981,0.324386805295944
103006,0.293461114168167
103007,0.496846199035645
103014,0.290087193250656
103041,0.838830769062042
103052,0.216703459620476
103054,0.386283338069916
103072,0.486347645521164
103084,0.102705970406532
103095,0.359702378511429
103127,0.0637576654553413
103135,0.239866465330124
103156,0.45680370926857
103164,0.310324370861053
103185,0.314095318317413
103213,0.823597967624664
103223,0.254582196474075
103229,0.172679543495178
103250,0.409358471632004
103251,0.558321475982666
103255,0.542519986629486
103262,0.601970732212067
103271,0.290724694728851
103275,0.350295960903168
103299,0.282976567745209
103325,0.40041646361351
103327,0.122055344283581
103333,0.247427716851234
103338,0.595554113388062
103346,0.382594227790833
103356,0.334674447774887
103358,0.504749476909637
103388,0.184648141264915
103403,0.406775087118149
103428,0.100072413682938
103429,0.286350846290588
103430,0.0762808695435524
103448,0.293046861886978
103468,0.182287305593491
103488,0.36673378944397
103502,0.290069997310638
103503,0.398867607116699
103514,0.227415934205055
103521,0.256869256496429
103540,0.573972165584564
103552,0.427696228027344
103585,0.317438393831253
103586,0.697835147380829
103592,0.323810815811157
103603,0.40126159787178
103607,0.321468979120255
103617,0.597276031970978
103632,0.53050035238266
103646,0.440151780843735
103670,0.0997528880834579
103685,0.107098177075386
103688,0.228259012103081
103695,0.708234310150146
103705,0.138665556907654
103707,0.19834141433239
103713,0.337985217571259
103721,0.604035496711731
103722,0.478913187980652
103764,0.280599594116211
103776,0.602322340011597
103786,0.0927215442061424
103804,0.297396898269653
103844,0.524731636047363
103859,0.23432295024395
103866,0.193449601531029
103906,0.282921135425568
103917,0.704848766326904
103924,0.596624374389648
103927,0.178949862718582
103930,0.799339234828949
103933,0.161092385649681
103953,0.557869732379913
103969,0.511257171630859
103975,0.317989528179169
103978,0.250173509120941
103982,0.0366214402019978
103986,0.138511061668396
103991,0.575579941272736
103992,0.39268758893013
104007,0.487120926380157
104010,0.614236295223236
104017,0.682950913906097
104020,0.332595467567444
104028,0.688176333904266
104049,0.558857142925262
104056,0.118664957582951
104059,0.246148705482483
104074,0.779295921325684
104091,0.584827780723572
104099,0.31615337729454
104144,0.486313492059708
104148,0.199711531400681
104152,0.653072118759155
104161,0.552669942378998
104173,0.251081645488739
104192,0.276132792234421
104223,0.657929956912994
104225,0.590471625328064
104232,0.644134223461151
104240,0.82844752073288
104244,0.490201592445374
104246,0.6006920337677
104247,0.0360832065343857
104255,0.523493349552155
104258,0.661855041980743
104289,0.771681427955627
104307,0.20851731300354
104321,0.604194104671478
104323,0.222552001476288
104328,0.11602483689785
104340,0.16329899430275
104355,0.300634980201721
104404,0.515113294124603
104429,0.774002194404602
104440,0.443837851285934
104443,0.60625559091568
104451,0.468181222677231
104477,0.618732690811157
104481,0.520298600196838
104496,0.366050958633423
104508,0.580429553985596
104525,0.105440445244312
104553,0.151121184229851
104556,0.810554087162018
104557,0.73455536365509
104570,0.34162312746048
104596,0.608612060546875
104636,0.113279320299625
104643,0.0968521609902382
104660,0.633492529392242
104664,0.376759737730026
104675,0.56311023235321
104701,0.423118978738785
104705,0.139784172177315
104709,0.131775140762329
104764,0.29386380314827
104766,0.122518017888069
104777,0.642056465148926
104786,0.270381778478622
104787,0.845846474170685
104792,0.56913697719574
104797,0.135231032967567
104800,0.757420778274536
104807,0.745215237140656
104812,0.67360645532608
104818,0.225658133625984
104822,0.317487806081772
104823,0.659459471702576
104836,0.309386223554611
104845,0.213423386216164
104857,0.34637638926506
104869,0.225707992911339
104883,0.275316894054413
104889,0.145384788513184
104890,0.608135461807251
104929,0.512009143829346
104939,0.646449625492096
104960,0.737390339374542
104964,0.517839431762695
104981,0.829159438610077
104990,0.249733999371529
104993,0.380174219608307
104998,0.340192407369614
105001,0.74638819694519
105004,0.282824963331223
105010,0.219118773937225
105025,0.0984513983130455
105044,0.336891144514084
105055,0.0891251340508461
105068,0.194602012634277
105078,0.178235992789268
105100,0.27022323012352
105106,0.362588405609131
105109,0.453057497739792
105115,0.677991390228271
105116,0.428358405828476
105122,0.178468078374863
105128,0.471033543348312
105136,0.758602917194366
105138,0.418260604143143
105145,0.745535790920258
105149,0.255543202161789
105156,0.0576884150505066
105178,0.406099289655685
105180,0.563083410263062
105198,0.432983249425888
105205,0.49119958281517
105206,0.478742361068726
105226,0.0668224170804024
105240,0.506068050861359
105270,0.204371616244316
105279,0.384594142436981
105281,0.547836124897003
105321,0.206443622708321
105330,0.385922461748123
105351,0.54084986448288
105362,0.0752979815006256
105379,0.103030525147915
105389,0.184825748205185
105393,0.785065650939941
105394,0.700024604797363
105396,0.120180368423462
105398,0.788242638111115
105411,0.194851115345955
105418,0.446237206459045
105428,0.301996529102325
105429,0.40714955329895
105431,0.198538959026337
105441,0.381868153810501
105443,0.667985439300537
105444,0.735119760036469
105449,0.363692253828049
105453,0.273333847522736
105468,0.32331520318985
105481,0.239743128418922
105500,0.760563254356384
105507,0.370781302452087
105511,0.551260530948639
105517,0.267796903848648
105535,0.747893214225769
105540,0.243727266788483
105546,0.283217787742615
105557,0.301436960697174
105566,0.17500165104866
105568,0.274975687265396
105569,0.471891641616821
105585,0.587630391120911
105593,0.227994233369827
105594,0.447128117084503
105599,0.310744553804398
105602,0.303546696901321
105606,0.403670936822891
105609,0.892212986946106
105616,0.398410111665726
105631,0.556567549705505
105651,0.248997673392296
105674,0.624834060668945
105677,0.272223263978958
105685,0.783644795417786
105696,0.365655243396759
105697,0.213470622897148
105722,0.291782587766647
105730,0.605011403560638
105769,0.38103973865509
105771,0.100111395120621
105783,0.249287441372871
105789,0.499896973371506
105813,0.240519881248474
105820,0.177327871322632
105827,0.479425847530365
105828,0.501049160957336
105829,0.392564028501511
105831,0.656698346138
105838,0.512186706066132
105859,0.424563884735107
105874,0.548565328121185
105878,0.54348224401474
105894,0.602489650249481
105911,0.221062928438187
105914,0.355065047740936
105915,0.435847908258438
105924,0.46687912940979
105933,0.148829102516174
105934,0.229817643761635
105941,0.695451378822327
105952,0.391509145498276
105962,0.317374706268311
105963,0.421811521053314
105964,0.276606500148773
105972,0.495964586734772
105994,0.420296221971512
106022,0.29168027639389
106051,0.245549231767654
106069,0.629322588443756
106075,0.589617133140564
106103,0.219416111707687
106113,0.246195569634438
106117,0.151232585310936
106118,0.323414832353592
106156,0.453414440155029
106168,0.425856828689575
106191,0.39551043510437
106198,0.562324464321136
106203,0.458660691976547
106210,0.260717988014221
106234,0.887905299663544
106265,0.493852555751801
106266,0.610838890075684
106283,0.638552963733673
106287,0.277932971715927
106301,0.502408862113953
106308,0.280676811933517
106319,0.131877481937408
106337,0.420288592576981
106379,0.398836553096771
106394,0.34632420539856
106406,0.300635457038879
106408,0.192353650927544
106412,0.610814154148102
106415,0.0917929112911224
106432,0.223299920558929
106439,0.125156298279762
106445,0.280603975057602
106447,0.592088520526886
106464,0.549772441387177
106467,0.467678129673004
106476,0.277609318494797
106482,0.348490834236145
106486,0.194759145379066
106520,0.102860733866692
106523,0.380858242511749
106531,0.16566689312458
106538,0.112390264868736
106541,0.438791334629059
106544,0.385045677423477
106552,0.419975876808167
106554,0.134269714355469
106560,0.443560898303986
106575,0.265825629234314
106587,0.675360143184662
106601,0.260599344968796
106604,0.336963593959808
106609,0.598117649555206
106627,0.118626154959202
106643,0.350192874670029
106644,0.699792504310608
106645,0.617805480957031
106683,0.0986298248171806
106693,0.385363340377808
106699,0.920176148414612
106710,0.674634516239166
106731,0.295106172561646
106746,0.320420682430267
106750,0.0720118284225464
106763,0.444178134202957
106777,0.127619475126266
106779,0.207430183887482
106789,0.295462191104889
106792,0.273003756999969
106793,0.547621011734009
106800,0.488302022218704
106825,0.175796806812286
106836,0.0905432924628258
106838,0.467456817626953
106843,0.10923857241869
106845,0.350428909063339
106871,0.10233748704195
106875,0.465404659509659
106897,0.24601922929287
106901,0.43062624335289
106932,0.107374161481857
106946,0.547071099281311
106952,0.0910008922219276
106962,0.45410218834877
106969,0.059450026601553
106974,0.267154604196548
106984,0.599017679691315
106991,0.211490988731384
106994,0.728213369846344
106997,0.0555821843445301
107004,0.156657129526138
107019,0.577125549316406
107031,0.137102797627449
107034,0.486483782529831
107039,0.177711680531502
107040,0.641197741031647
107045,0.553833186626434
107046,0.60795384645462
107047,0.479325801134109
107057,0.188360065221786
107078,0.468103677034378
107100,0.44655779004097
107114,0.639233708381653
107152,0.432666897773743
107157,0.305447727441788
107160,0.752323031425476
107161,0.634019732475281
107183,0.399032801389694
107208,0.288487046957016
107211,0.633141875267029
107212,0.31056535243988
107230,0.372488558292389
107235,0.365793228149414
107249,0.393088221549988
107250,0.485249996185303
107264,0.279250383377075
107287,0.288135886192322
107288,0.540423929691315
107358,0.484110921621323
107360,0.133406177163124
107376,0.261851519346237
107381,0.613757789134979
107390,0.649565458297729
107425,0.3016097843647
107434,0.417210847139359
107463,0.23708076775074
107464,0.132069617509842
107467,0.335019260644913
107477,0.333083987236023
107485,0.355935245752335
107510,0.882320821285248
107512,0.405466198921204
107546,0.126557990908623
107565,0.135449856519699
107570,0.599614560604095
107574,0.508589208126068
107581,0.624887466430664
107589,0.198924154043198
107608,0.340484440326691
107614,0.0386822633445263
107618,0.226920962333679
107644,0.5872962474823
107663,0.533241510391235
107687,0.367433607578278
107716,0.164580389857292
107719,0.475424617528915
107720,0.604828119277954
107732,0.525829434394836
107759,0.301352947950363
107763,0.37336328625679
107804,0.597985446453094
107806,0.239689469337463
107816,0.507072269916534
107819,0.374678909778595
107823,0.301806330680847
107824,0.627836227416992
107827,0.450497895479202
107828,0.233799904584885
107835,0.503682792186737
107844,0.578620433807373
107854,0.611896753311157
107855,0.884134590625763
107864,0.252505868673325
107879,0.32926869392395
107886,0.352729231119156
107890,0.605679094791412
107919,0.368745237588882
107920,0.325539469718933
107936,0.283734679222107
107939,0.270702570676804
107954,0.378731042146683
107976,0.141033291816711
107979,0.755617201328278
107990,0.203098148107529
107994,0.364449292421341
108000,0.658236265182495
108001,0.706101417541504
108023,0.260483086109161
108029,0.453384250402451
108038,0.140309020876884
108050,0.494514107704163
108057,0.0929396152496338
108063,0.849187314510345
108093,0.0769478306174278
108151,0.324604153633118
108161,0.416643470525742
108163,0.198710933327675
108172,0.753717958927155
108174,0.154473081231117
108187,0.606628954410553
108198,0.545378804206848
108217,0.436022728681564
108223,0.382162183523178
108225,0.565926909446716
108227,0.51744544506073
108228,0.429955899715424
108242,0.552944242954254
108252,0.12291556596756
108267,0.166963621973991
108271,0.215768456459045
108290,0.276016533374786
108297,0.374016225337982
108299,0.473582953214645
108301,0.123617000877857
108308,0.263117641210556
108325,0.299515247344971
108339,0.567905843257904
108352,0.272368043661118
108393,0.0853898152709007
108394,0.213637933135033
108395,0.118711844086647
108397,0.169519320130348
108399,0.0933167189359665
108415,0.295639842748642
108421,0.232919111847878
108425,0.228097930550575
108451,0.790640592575073
108452,0.468741446733475
108459,0.117185421288013
108484,0.770611464977264
108487,0.603474676609039
108564,0.779162585735321
108566,0.524189710617065
108575,0.274824410676956
108593,0.663088738918304
108605,0.160207331180573
108628,0.200542598962784
108632,0.41772922873497
108639,0.104039400815964
108653,0.288106948137283
108666,0.339075595140457
108670,0.321060746908188
108696,0.620838701725006
108768,0.338492840528488
108772,0.29262575507164
108781,0.108009479939938
108787,0.649999439716339
108794,0.390196233987808
108799,0.234639972448349
108833,0.765782356262207
108843,0.61316579580307
108853,0.0372227989137173
108860,0.286205351352692
108864,0.612626969814301
108881,0.58996170759201
108886,0.775223612785339
108889,0.516682624816895
108892,0.745308101177216
108902,0.806740999221802
108907,0.712274372577667
108911,0.66892147064209
108913,0.645204663276672
108921,0.272580295801163
108977,0.629907488822937
108979,0.646178424358368
108981,0.602773904800415
108989,0.637541651725769
109013,0.455338686704636
109017,0.191655784845352
109024,0.113159038126469
109027,0.209821030497551
109040,0.364677369594574
109045,0.233697474002838
109047,0.369175374507904
109048,0.202329412102699
109057,0.366314589977264
109089,0.250321239233017
109095,0.325801640748978
109106,0.402827143669128
109111,0.272967368364334
109116,0.693483412265778
109119,0.374069392681122
109121,0.309494614601135
109129,0.418036758899689
109141,0.7555872797966
109155,0.592732787132263
109161,0.446094006299973
109176,0.126216396689415
109200,0.251009315252304
109202,0.488033443689346
109216,0.487882971763611
109217,0.618237912654877
109221,0.57339608669281
109246,0.131729170680046
109253,0.243405267596245
109254,0.473308861255646
109262,0.28729647397995
109263,0.357336342334747
109275,0.204208388924599
109296,0.261799722909927
109341,0.538767457008362
109360,0.336110651493073
109361,0.524999618530273
109365,0.312563806772232
109373,0.211944729089737
109384,0.308944404125214
109398,0.205615073442459
109411,0.422375023365021
109415,0.255435794591904
109451,0.667201459407806
109466,0.517655611038208
109492,0.372327744960785
109508,0.320008039474487
109510,0.10650322586298
109513,0.507025837898254
109516,0.644107580184937
109569,0.852806389331818
109591,0.772330045700073
109602,0.29495307803154
109623,0.268960952758789
109631,0.589744389057159
109662,0.354141443967819
109665,0.413136273622513
109666,0.452155232429504
109687,0.508875012397766
109693,0.382615029811859
109699,0.528049409389496
109716,0.633045554161072
109718,0.365233719348907
109719,0.132134065032005
109738,0.784479379653931
109758,0.400208622217178
109759,0.492327004671097
109760,0.712177693843842
109761,0.0801307559013367
109763,0.251774579286575
109791,0.196085765957832
109794,0.226020395755768
109801,0.102674923837185
109826,0.261729955673218
109831,0.253232836723328
109849,0.272878408432007
109873,0.372231185436249
109882,0.435543775558472
109890,0.22664949297905
109910,0.247180640697479
109915,0.617349982261658
109917,0.327781945466995
109921,0.23067319393158
109932,0.295223504304886
109956,0.12378267198801
109967,0.829092979431152
109974,0.292017817497253
109978,0.64001727104187
109989,0.438821405172348
109995,0.241197064518929
110001,0.252349317073822
110008,0.0803288221359253
110027,0.472434788942337
110045,0.397458642721176
110052,0.486553013324738
110061,0.104906409978867
110070,0.231330797076225
110073,0.203675761818886
110099,0.591077029705048
110103,0.345622152090073
110133,0.321937471628189
110139,0.298528879880905
110146,0.537688493728638
110160,0.644105076789856
110166,0.324672043323517
110169,0.127771526575089
110186,0.482226401567459
110187,0.507451772689819
110190,0.355862110853195
110195,0.198681488633156
110203,0.155418798327446
110206,0.167392626404762
110218,0.66717529296875
110222,0.384400695562363
110247,0.479481428861618
110251,0.09621661901474
110252,0.202533349394798
110281,0.150857344269753
110283,0.250117480754852
110290,0.29831001162529
110300,0.325124323368073
110309,0.540472149848938
110312,0.462546288967133
110313,0.744515240192413
110327,0.215853422880173
110329,0.230747610330582
110336,0.388975918292999
110339,0.251403599977493
110358,0.480201214551926
110367,0.304290026426315
110369,0.590152204036713
110370,0.304377436637878
110390,0.676150679588318
110404,0.347250252962112
110407,0.385523587465286
110417,0.521135568618774
110419,0.337225168943405
110424,0.348470330238342
110433,0.379751116037369
110440,0.230822488665581
110446,0.242945820093155
110447,0.301728993654251
110449,0.409831881523132
110451,0.233777657151222
110461,0.340063661336899
110474,0.266682624816895
110479,0.284514665603638
110500,0.205417409539223
110501,0.731036901473999
110502,0.728415966033936
110516,0.455959498882294
110517,0.334833085536957
110521,0.124983280897141
110548,0.426073640584946
110605,0.325186729431152
110607,0.157064229249954
110609,0.479721516370773
110615,0.370001941919327
110620,0.251088857650757
110644,0.40033420920372
110660,0.556560516357422
110666,0.122143238782883
110671,0.117658779025078
110674,0.300837963819504
110677,0.288651704788208
110715,0.189744397997856
110722,0.408219814300537
110725,0.220666021108627
110733,0.392157882452011
110746,0.783277988433838
110753,0.190260857343674
110791,0.40562441945076
110824,0.280078679323196
110856,0.602040469646454
110858,0.516247570514679
110866,0.532523572444916
110887,0.196271121501923
110905,0.414710909128189
110913,0.351408362388611
110917,0.592865884304047
110925,0.235197871923447
110927,0.411428689956665
110928,0.334816515445709
110935,0.304792135953903
110940,0.725430727005005
110947,0.788470685482025
110955,0.522229433059692
110964,0.878155171871185
110965,0.407582849264145
110967,0.642817318439484
110987,0.194280087947845
111008,0.883835554122925
111072,0.783796668052673
111079,0.31245219707489
111082,0.254124790430069
111086,0.766083121299744
111087,0.380315661430359
111090,0.573769986629486
111100,0.436356663703918
111114,0.463414162397385
111117,0.553240478038788
111132,0.23091296851635
111157,0.580283045768738
111164,0.527303338050842
111200,0.310641795396805
111204,0.405419886112213
111211,0.261341065168381
111219,0.207376033067703
111221,0.188597247004509
111224,0.558050990104675
111241,0.565163016319275
111250,0.161818012595177
111252,0.513917803764343
111254,0.719823479652405
111259,0.224710002541542
111270,0.151598617434502
111272,0.0704635754227638
111291,0.141270875930786
111312,0.352953463792801
111333,0.747997999191284
111346,0.622549772262573
111363,0.632438004016876
111370,0.258619517087936
111414,0.720609307289124
111416,0.388486742973328
111424,0.277125030755997
111430,0.186932608485222
111436,0.135467365384102
111437,0.223128974437714
111444,0.770107328891754
111457,0.554327666759491
111464,0.370567798614502
111495,0.250986486673355
111508,0.290391027927399
111509,0.382736772298813
111517,0.293777406215668
111545,0.770876526832581
111547,0.509233295917511
111588,0.38981705904007
111605,0.329050689935684
111615,0.411590665578842
111632,0.776008725166321
111638,0.129045352339745
111644,0.519207715988159
111648,0.195771232247353
111672,0.626325488090515
111679,0.140870198607445
111685,0.358367085456848
111708,0.150827318429947
111713,0.192695960402489
111731,0.345956593751907
111732,0.901393055915833
111737,0.646323978900909
111744,0.246222972869873
111748,0.525128841400146
111753,0.509918749332428
111768,0.371873378753662
111795,0.203627869486809
111798,0.291700124740601
111814,0.327155947685242
111820,0.893259704113007
111828,0.544718861579895
111838,0.250313192605972
111854,0.915779888629913
111860,0.189045235514641
111863,0.536290526390076
111864,0.416488379240036
111872,0.235642105340958
111873,0.642385005950928
111878,0.47168031334877
111907,0.344517201185226
111927,0.242037683725357
111929,0.438627272844315
111930,0.263430327177048
111954,0.588339924812317
111971,0.451436638832092
111979,0.259867280721664
111986,0.276369601488113
111989,0.721372067928314
111993,0.508713245391846
112008,0.598034977912903
112017,0.572667419910431
112034,0.132549583911896
112043,0.459134429693222
112047,0.55678004026413
112065,0.532750427722931
112109,0.487224251031876
112119,0.546276092529297
112121,0.218680903315544
112136,0.297064781188965
112152,0.283503711223602
112162,0.124068133533001
112163,0.460785776376724
112217,0.700845181941986
112220,0.458987951278687
112241,0.108752742409706
112244,0.517326831817627
112262,0.165169537067413
112263,0.100257955491543
112276,0.342865288257599
112277,0.275173723697662
112308,0.728911995887756
112311,0.488959908485413
112315,0.624089777469635
112328,0.923865914344788
112330,0.272451758384705
112336,0.287463903427124
112351,0.657327890396118
112376,0.401981860399246
112390,0.253499418497086
112404,0.439947307109833
112424,0.149556219577789
112425,0.195088773965836
112431,0.0743483752012253
112439,0.34879732131958
112454,0.60781055688858
112465,0.901489555835724
112506,0.307263135910034
112565,0.114172279834747
112595,0.219589933753014
112625,0.204140901565552
112631,0.328403264284134
112633,0.632636845111847
112637,0.482468694448471
112641,0.181171059608459
112644,0.541370928287506
112647,0.60247927904129
112682,0.51093977689743
112691,0.21138995885849
112708,0.290427625179291
112711,0.150442034006119
112717,0.847110569477081
112719,0.199042618274689
112726,0.662125289440155
112730,0.281186312437057
112757,0.388959050178528
112773,0.272994041442871
112774,0.560076236724854
112783,0.356544613838196
112787,0.594255805015564
112797,0.646742880344391
112811,0.458775252103806
112827,0.812997817993164
112853,0.71960312128067
112864,0.335977047681808
112877,0.403525680303574
112878,0.180017590522766
112888,0.712926745414734
112891,0.313684195280075
112898,0.252079755067825
112900,0.712692201137543
112906,0.550218760967255
112907,0.572021782398224
112927,0.257921010255814
112953,0.173976793885231
112956,0.47808775305748
112963,0.77143132686615
112975,0.304109513759613
112976,0.408657521009445
112990,0.166023075580597
113012,0.125135883688927
113014,0.354508548974991
113037,0.331820011138916
113040,0.370630234479904
113097,0.214291870594025
113105,0.270772695541382
113107,0.38324761390686
113127,0.538804054260254
113159,0.523568987846375
113164,0.679683983325958
113167,0.0844468623399734
113168,0.280560612678528
113177,0.284383207559586
113196,0.447008013725281
113197,0.220128461718559
113199,0.119466364383698
113212,0.436747431755066
113224,0.098067432641983
113239,0.378235787153244
113245,0.273488610982895
113246,0.514616847038269
113249,0.125682771205902
113269,0.686088621616364
113279,0.214006245136261
113285,0.364522397518158
113286,0.428524315357208
113290,0.452479839324951
113305,0.43060365319252
113306,0.934553027153015
113314,0.195799499750137
113317,0.246374323964119
113333,0.418935060501099
113341,0.743842720985413
113342,0.292135238647461
113353,0.674891710281372
113383,0.51143479347229
113389,0.144576981663704
113395,0.773330569267273
113409,0.192333623766899
113411,0.555239677429199
113420,0.27110955119133
113421,0.355949640274048
113429,0.284214735031128
113433,0.504696130752563
113439,0.221116170287132
113445,0.620871901512146
113449,0.299656718969345
113450,0.241039156913757
113451,0.462466776371002
113460,0.429659396409988
113473,0.621795654296875
113504,0.319811671972275
113506,0.228204309940338
113518,0.668633162975311
113528,0.225487217307091
113533,0.0735265761613846
113550,0.559280455112457
113563,0.147396102547646
113567,0.358836084604263
113582,0.464530348777771
113584,0.68501216173172
113619,0.13191132247448
113632,0.581663012504578
113634,0.641133964061737
113649,0.782758116722107
113653,0.186248317360878
113658,0.175326213240623
113660,0.0648384988307953
113669,0.394285917282104
113681,0.779410004615784
113686,0.302948176860809
113696,0.269535690546036
113702,0.388496369123459
113707,0.475243240594864
113709,0.539340794086456
113711,0.830322027206421
113767,0.689655601978302
113779,0.689076066017151
113787,0.238117575645447
113800,0.224911913275719
113803,0.385180681943893
113811,0.116061016917229
113813,0.337153255939484
113855,0.240972518920898
113899,0.427232444286346
113908,0.303611278533936
113929,0.470029443502426
113934,0.472842931747437
113935,0.2966668009758
113940,0.351562470197678
113954,0.696064829826355
113959,0.644234001636505
113962,0.690043568611145
113969,0.791110038757324
113974,0.248878166079521
113981,0.663518607616425
113983,0.285124152898788
113997,0.269410878419876
114007,0.490878373384476
114018,0.586014032363892
114026,0.0496645867824554
114031,0.287691652774811
114033,0.28511705994606
114036,0.334424525499344
114039,0.248174950480461
114042,0.399325549602509
114044,0.17100664973259
114045,0.470869183540344
114049,0.369561672210693
114050,0.207351058721542
114058,0.564521610736847
114079,0.38457590341568
114081,0.488367259502411
114125,0.263920605182648
114128,0.804917573928833
